cell_id,size,x,y,solidity,eccentricity,memref,DAPI,Opal_480,ICOS,CD4,CD8,FOXP3,CD3,Unstained,DAPI_local_90,DAPI_ratio_pixels,DAPI_otsu3,Opal_480_local_90,Opal_480_ratio_pixels,Opal_480_otsu3,ICOS_local_90,ICOS_ratio_pixels,ICOS_otsu3,CD4_local_90,CD4_ratio_pixels,CD4_otsu3,CD8_local_90,CD8_ratio_pixels,CD8_otsu3,FOXP3_local_90,FOXP3_ratio_pixels,FOXP3_otsu3,CD3_local_90,CD3_ratio_pixels,CD3_otsu3,Unstained_local_90,Unstained_ratio_pixels,Unstained_otsu3
11,1226.0,405,447,0.9761146496815286,0.5712472065152467,0,2958.393148450245,321.33686786296903,1725.600326264274,5984.142740619902,6109.154159869494,1534.6729200652528,349.8042414355628,1762.3352365415988,9186.0,0.1721044045676998,-0.0557647929338129,398.0,0.1631321370309951,-0.0212731541193019,2465.5,0.1182707993474714,-0.0467372448061606,10052.5,0.1468189233278956,-0.0481105541885848,12582.5,0.231647634584013,-0.0463566842408144,2614.0,0.0,-0.0375937859511326,575.5,0.0,-0.0488478019418204,3172.2000000000007,0.233278955954323,-0.040860341749059
12,1254.0,618,266,0.9521640091116174,0.6798150936895135,0,5582.868421052632,366.4720893141946,2337.908293460925,5331.898724082935,4966.7663476874,2374.6682615629984,464.1387559808612,2234.811004784689,17258.5,0.2958532695374801,0.0039230686218474,455.0,0.3413078149920255,-0.0042345654249925,3688.7,0.3819776714513556,-0.0044127845036341,8799.7,0.0893141945773524,-0.0584070846172933,8460.800000000003,0.0462519936204146,-0.0639559788469997,4205.4,0.1180223285486443,-0.0247189129149794,937.4,0.0,-0.0463006954869706,4211.800000000001,0.3301435406698564,-0.0062594066891476
13,581.0,170,461,0.9401294498381876,0.7648638158629981,1,8431.382099827882,301.19793459552494,2199.3098106712564,14209.197934595524,6464.50430292599,1950.0826161790017,2963.87091222031,2464.7487091222033,14692.0,0.7366609294320138,0.0687061861741615,358.0,0.0344234079173838,-0.0288756204339279,2659.0,0.2667814113597246,-0.0139931040439444,19522.0,0.8795180722891566,0.0817327696830979,10610.0,0.1153184165232358,-0.0408822632173131,2496.0,0.0,-0.0312266707646184,5414.0,0.5283993115318416,0.0093875097402492,3489.0,0.576592082616179,0.0105796782129039
14,1226.0,178,359,0.9563182527301092,0.7816503315358204,1,5740.518760195759,285.40130505709624,2073.628874388254,7777.1663947797715,9095.044861337685,2935.482055464927,1121.427406199021,2006.6199021207176,14863.6,0.3964110929853181,0.007508475470679,340.0,0.0106035889070146,-0.0348388629927911,2809.0,0.3091353996737357,-0.0226805261966368,10918.5,0.3050570962479608,-0.0198053154338115,13927.5,0.4021207177814029,-0.000356919925549,5247.5,0.2504078303425774,-0.0161231433473334,2156.0,0.066068515497553,-0.0316578365888651,3289.5,0.3360522022838499,-0.0229705822778676
15,1238.0,429,21,0.9679437060203284,0.2340989048085118,0,7420.35056542811,263.3691437802908,1703.672859450727,7033.920032310178,14588.672859450728,1644.610662358643,989.4313408723748,2569.0492730210017,22089.0,0.3820678513731825,0.0457125192558132,351.0,0.029886914378029,-0.0431560246676893,2162.0999999999995,0.0508885298869143,-0.0482529333949176,15476.499999999996,0.1348949919224555,-0.0315384376904591,35058.6,0.4757673667205169,0.0842763163227454,2843.5,0.0,-0.0359087355657519,2123.2999999999993,0.0533117932148626,-0.0345984012236594,5629.9,0.3473344103392569,0.0182179472644453
16,845.0,44,206,0.9624145785876992,0.659992433859269,0,4429.315976331361,294.68165680473373,1525.4828402366863,3971.0674556213016,3346.831952662722,1392.0816568047337,268.41420118343194,1405.2497041420118,13400.0,0.2390532544378698,-0.02231191988671,348.0,0.0414201183431952,-0.0313355214497041,2232.4,0.0650887573964497,-0.060569932027256,6160.6,0.0011834319526627,-0.0798895976167192,5094.200000000001,0.0,-0.088912217312355,2457.2000000000003,0.0,-0.0397793271319569,436.0,0.0,-0.0506609823074444,2286.0000000000005,0.0994082840236686,-0.0670108750628332
17,1168.0,864,169,0.901930501930502,0.6169623393641488,1,6692.504280821918,290.5342465753425,2156.3039383561645,17804.458047945205,4801.678082191781,1901.771404109589,1835.271404109589,2529.609589041096,20319.699999999993,0.3587328767123288,0.0291592719370461,422.0,0.1601027397260274,-0.0329011727254275,2948.5,0.3133561643835616,-0.0169657916996499,37824.3,0.6172945205479452,0.1384886834479715,7573.2,0.009417808219178,-0.0664992806832928,3223.999999999999,0.0136986301369863,-0.0319671519207487,5486.099999999999,0.261986301369863,-0.0157550563823385,4567.2,0.4289383561643836,0.0153296511106624
18,841.0,630,240,0.9600456621004566,0.3471891865048243,0,7169.122473246136,378.2401902497027,2418.0868014268726,5076.4673008323425,4492.820451843044,2246.1498216409036,538.1355529131986,2079.6967895362664,19276.0,0.4126040428061831,0.0399988942346176,462.0,0.4423305588585018,0.0002079037843347,3106.0,0.5148632580261593,0.0011293809740701,7244.0,0.0356718192627824,-0.0624394058885747,6989.0,0.0225921521997621,-0.0712574515687935,3338.0,0.0642092746730083,-0.0266887555022622,833.0,0.0,-0.0446522193478613,3412.0,0.262782401902497,-0.017618924466403
19,730.0,856,63,0.9492847854356308,0.5095507798820829,1,6198.904109589041,272.5890410958904,1767.1753424657534,11759.868493150683,4454.708219178082,1604.2219178082191,1657.6082191780822,1975.2150684931507,17362.600000000002,0.347945205479452,0.0179334322456002,322.1,0.0123287671232876,-0.0396755047297506,2829.0,0.2095890410958904,-0.0438634619761696,22493.800000000003,0.552054794520548,0.0430668801013589,9247.700000000004,0.1068493150684931,-0.0718445975481338,3116.7000000000003,0.0315068493150684,-0.0365277865681648,4845.100000000001,0.2328767123287671,-0.0197129779856959,3695.2,0.2958904109589041,-0.0252704602440021
20,509.0,34,489,0.9373848987108656,0.7621179557095343,1,10704.275049115911,287.9194499017682,2865.599214145383,15528.011787819254,16723.037328094302,6325.47347740668,2383.638506876228,4201.9332023575635,19749.3,0.7387033398821218,0.1203980885914467,428.2,0.1178781925343811,-0.0338882609374223,3359.4,0.7760314341846758,0.0320627059701654,29447.199999999997,0.8919449901768173,0.1025519824703888,19707.6,0.9607072691552064,0.1171577149862011,9802.6,0.8762278978388998,0.0358363223722342,4185.599999999999,0.2888015717092338,-0.0035387156505919,5342.4,0.9823182711198428,0.137799340844567
21,1365.0,188,647,0.9715302491103204,0.6485097457267813,0,2117.703296703297,436.789010989011,2716.4857142857145,8868.575824175825,9248.765567765568,2678.268131868132,816.7010989010989,2694.987545787546,4911.800000000001,0.0564102564102564,-0.0748844165805481,685.6000000000001,0.5010989010989011,0.0223101388690113,4071.800000000003,0.5941391941391941,0.021755558679112,12596.0,0.4454212454212454,-0.0025759808365828,13413.0,0.5641025641025641,0.0020112565996605,4060.2,0.123076923076923,-0.02006554212723,1208.2000000000005,0.0,-0.0384464283572202,4345.0,0.5765567765567765,0.0274408160133684
22,947.0,28,315,0.9284313725490196,0.5770352645907308,0,7766.875395987328,315.1362196409715,2071.202745512144,7056.40232312566,7130.527983104541,2806.8078141499473,447.0274551214361,2294.6906019007392,22250.4,0.4202745512143611,0.0535934569533165,395.4,0.1520591341077085,-0.0236139046749824,3012.2,0.2893347412882788,-0.0228482270935823,10048.8,0.2407602956705385,-0.0311835251337786,11634.4,0.2956705385427666,-0.0306216959763439,5002.4,0.2164730728616684,-0.0180953739516124,756.8,0.0,-0.0466818953813617,3887.2,0.395987328405491,-0.0018742293097225
23,757.0,565,258,0.910950661853189,0.7607493683381389,0,9879.050198150597,391.8758256274769,2587.8348745046237,11617.11889035667,4727.517833553501,2907.3051519154556,1646.4055482166443,2799.0660501981506,25781.0,0.4940554821664465,0.1016301820423151,461.0,0.5746367239101717,0.0053553690081075,3544.2,0.5138705416116248,0.0128628483880295,19882.2,0.5587846763540291,0.0408133897026911,6698.0,0.0,-0.0676417719195744,5392.199999999998,0.2470277410832232,-0.0165550196183428,3531.0,0.3342140026420079,-0.0199625473797753,4718.799999999999,0.5046235138705416,0.0350628229273636
24,635.0,543,177,0.8906030855539971,0.864909344971402,0,11460.36062992126,365.3858267716536,2150.6188976377953,8283.552755905512,5010.056692913386,2054.404724409449,675.4708661417322,2124.4535433070864,24506.6,0.6488188976377953,0.1375935759875201,448.6,0.3748031496062992,-0.0046446305599646,2708.2,0.2110236220472441,-0.0173587578099954,12125.2,0.3070866141732283,-0.0118113401058391,8135.6,0.0755905511811023,-0.0632890603705321,2748.6,0.0062992125984251,-0.0296276929703654,1150.2,0.0015748031496062,-0.0415927087163221,2793.6000000000004,0.3417322834645669,-0.0143412420225495
25,523.0,438,587,0.977570093457944,0.5619074768491662,1,9903.198852772466,381.0401529636711,3066.2906309751434,14878.713193116637,11583.986615678776,4646.284894837476,1575.0726577437858,3457.2772466539195,15008.6,0.8546845124282982,0.1021793895615753,450.0,0.5277246653919694,0.0012648923513292,3462.8,0.9349904397705544,0.0459350649132607,21851.2,0.9445506692160612,0.0923019494027505,14458.8,0.8508604206500956,0.037986993345562,5700.0,0.8011472275334608,0.0100988703456688,2449.8,0.0822179732313575,-0.0215516778928937,4321.8,0.8795411089866156,0.0832657666443734
26,921.0,38,689,0.8680490103675778,0.6432794428144639,1,5327.258414766558,260.51031487513575,2351.6623235613465,15154.335504885994,9698.622149837134,2774.060803474484,1567.4375678610206,2771.7730727470143,10339.9,0.4538545059717698,-0.0018902133041492,345.0,0.0390879478827361,-0.0442352352774119,3450.0,0.4006514657980456,-0.0034620670017041,25279.0,0.8403908794788274,0.0966530104290088,13134.0,0.5960912052117264,0.0089416163548879,4705.0,0.1368078175895765,-0.018597297693247,3149.0,0.1389793702497285,-0.0217217698970544,3947.0,0.6829533116178067,0.0330640695439043
27,522.0,213,590,0.9439421338155516,0.6783144280950628,1,11889.22030651341,345.98850574712645,2994.467432950192,18271.32375478927,17427.632183908045,3970.0938697318006,3772.8735632183902,3235.8314176245212,17266.5,0.9176245210727968,0.1473470369061499,408.0,0.2605363984674329,-0.0119671375529911,3608.1,0.842911877394636,0.0409704421148262,32031.4,0.921455938697318,0.1458587732222914,26489.1,1.0,0.1280124985485209,5501.200000000001,0.4042145593869732,-0.0002653223662799,5726.500000000001,0.8160919540229885,0.0274102029098732,4858.1,0.7662835249042146,0.0670485693518506
28,779.0,881,121,0.9465370595382746,0.7387226226297793,0,9887.021822849809,305.204107830552,1998.4813863928111,7349.817715019255,4966.473684210527,2333.0603337612324,4027.9101412066752,2026.03594351733,23959.400000000005,0.5545571245186136,0.1018114789424563,371.2000000000001,0.0808729139922978,-0.0273632862568697,2836.4,0.2965340179717586,-0.027874933329798,13250.400000000003,0.2631578947368421,-0.0265515769145762,7445.600000000002,0.0,-0.0639604875354635,3651.2,0.055198973042362,-0.0253566507228939,9333.8,0.5301668806161746,0.0330918233426901,3541.2,0.3465982028241335,-0.0215486825051387
29,469.0,552,493,0.939879759519038,0.8788328359989059,1,11593.247334754797,369.4520255863539,3606.036247334755,16589.358208955226,24450.087420042644,2834.8912579957355,5482.599147121535,5023.081023454158,19225.6,0.7611940298507462,0.1406157889698612,594.5999999999999,0.3198294243070362,-0.0031096366699305,4871.399999999999,0.9786780383795308,0.0832438100822392,26565.0,0.9914712153518124,0.119306732906659,31038.0,0.9914712153518124,0.2361984028811394,3421.7999999999997,0.0106609808102345,-0.0176649301669031,7820.2,0.8422174840085288,0.0654989033176246,6328.6,0.9893390191897654,0.1979346627849987
30,471.0,279,458,0.9382470119521912,0.7764423584707149,0,11014.79617834395,523.2675159235669,2649.0658174097666,6760.352441613588,7409.24203821656,1839.295116772824,451.1188959660297,2940.690021231422,23688.0,0.6178343949044586,0.1274602020603581,938.0,0.6836518046709129,0.0549558560960992,4421.0,0.3779193205944798,0.0170953045230363,10231.0,0.1358811040339702,-0.0358570622397059,12752.0,0.2590233545647558,-0.0263279082498873,2437.0,0.0,-0.0329247456447768,692.0,0.0,-0.0465907476170462,4244.0,0.6645435244161358,0.0454344063058529
31,1229.0,199,301,0.9446579554189084,0.7320188577085452,0,4129.5183075671275,244.13181448331977,1552.646867371847,4872.775427176566,17371.19365337673,1779.273393002441,1581.5760781122865,2436.33360455655,9862.6,0.2782750203417412,-0.0291301520623805,341.0,0.016273393002441,-0.0504181346325708,2023.0,0.0138323840520748,-0.0586922775629469,6289.0,0.0048820179007323,-0.0656549502584762,39245.0,0.5720097640358015,0.1271430229506821,2741.8,0.0016273393002441,-0.0338447175003074,4194.4000000000015,0.210740439381611,-0.0214067968474361,5455.0,0.3751017087062652,0.008498747816298
32,1176.0,633,308,0.9663105998356616,0.6267410067327062,0,6459.749149659864,302.81632653061223,1904.953231292517,6784.151360544218,5071.306122448979,2022.4923469387752,633.1462585034013,2153.8843537414964,20496.0,0.3571428571428571,0.0238657733888984,356.0,0.0510204081632653,-0.0282646759510712,2754.5,0.2074829931972789,-0.0343398642138994,13861.0,0.233843537414966,-0.035481364974991,9800.0,0.119047619047619,-0.0623454694608929,3742.5,0.0654761904761904,-0.0301168240261211,1518.5,0.0085034013605442,-0.0425356023101184,4162.0,0.3120748299319728,-0.012185928186269
33,764.0,238,226,0.9238210399032648,0.8309821955717012,0,2904.1321989528797,279.5628272251309,1728.1793193717278,5244.44502617801,5554.452879581152,2107.2958115183246,419.4149214659686,1694.65445026178,7872.3,0.206806282722513,-0.0569988377256565,334.70000000000005,0.0143979057591623,-0.0370428938844352,2401.7,0.1007853403141361,-0.0465589775007446,7712.5,0.0235602094240837,-0.0597876563646006,10006.1,0.1217277486910994,-0.0549022509442752,4064.4,0.1034031413612565,-0.0288170146277252,806.7,0.0,-0.0472970382626544,2692.7000000000016,0.1740837696335078,-0.0458168255483866
34,947.0,228,654,0.9565656565656566,0.5505135666491079,0,6316.817317845829,388.1752903907075,2455.9250263991553,8274.555438225976,14810.024287222808,2622.7212249208023,1010.0591341077086,2517.247096092925,11959.6,0.5311510031678986,0.0206151063019292,488.4,0.4561774023231256,0.0039584134638382,3164.0,0.5649419218585006,0.0037448662144297,10830.2,0.3801478352692714,-0.0119533746096679,22024.4,0.7835269271383316,0.0876863920845127,3750.0,0.0485744456177402,-0.0209169270566068,1318.0,0.0,-0.0341388620765525,4229.8,0.5765575501583949,0.0144243055999944
35,1023.0,601,708,0.9641847313854854,0.6627763533794246,0,5129.288367546432,476.4995112414467,3042.319648093842,13857.588465298142,10431.922776148582,2918.468230694037,1384.5933528836754,3096.1955034213097,9300.8,0.3812316715542522,-0.0063926023698787,619.0,0.8582600195503421,0.0373008901911841,3437.0,0.981427174975562,0.0442781227081524,21457.6,0.9413489736070382,0.0761821513441755,13281.6,0.6695992179863147,0.0202386326743322,3722.000000000001,0.0478983382209188,-0.0163839195956801,2002.0000000000005,0.0195503421309872,-0.0257951127721512,4066.6,0.895405669599218,0.0568225778320256
36,527.0,304,451,0.9133448873483536,0.7169304691475709,0,10864.901328273245,399.6318785578747,2014.157495256167,4899.6831119544595,14510.203036053132,2023.203036053131,753.1593927893738,3109.1081593927893,23647.8,0.5768500948766604,0.1240511765868375,466.0,0.6470588235294118,0.008283286309126,2593.4,0.2561669829222011,-0.0267913563018478,6403.6,0.0,-0.0652301770324178,22396.0,0.6660341555977229,0.0830674330302742,3227.8,0.0094876660341555,-0.030105931070335,1322.8000000000002,0.0,-0.0398619894450772,4632.2,0.6641366223908919,0.0577682135677619
37,496.0,142,469,0.8936936936936937,0.8292821916334082,1,6531.774193548387,343.8790322580645,2413.247983870968,10888.725806451614,12422.352822580646,2931.3991935483873,754.554435483871,2875.6532258064517,12175.3,0.5584677419354839,0.0255038230565928,401.0,0.252016129032258,-0.0127634657859325,2816.0,0.5423387096774194,0.0007949082046013,14514.5,0.7701612903225806,0.0293147460013515,16513.0,0.8467741935483871,0.0509026194628899,3780.5,0.0806451612903225,-0.0161857226572446,1135.0,0.0,-0.039830911145877,4158.0,0.6935483870967742,0.0406715505442293
38,668.0,922,582,0.9529243937232524,0.7034106021174769,0,7204.607784431138,427.82185628742513,2773.6691616766466,11090.335329341317,11310.859281437126,2518.2185628742513,846.2694610778443,2501.140718562874,10654.600000000002,0.7290419161676647,0.0408059288305921,551.3000000000001,0.7110778443113772,0.0189250295063892,3191.3,0.8652694610778443,0.0257082404646192,18639.6,0.5134730538922155,0.0324974177231603,20729.0,0.5074850299401198,0.0337792730170868,3095.3000000000006,0.0419161676646706,-0.0225186722560389,1467.9,0.0,-0.0377877141757742,3533.9,0.5763473053892215,0.0132447832616531
39,1578.0,114,165,0.9764851485148516,0.4734212276543079,0,3789.522813688213,229.93472750316857,1517.873891001267,11138.43599493029,3130.8776932826363,1457.124207858048,838.1825095057035,1739.9955640050698,13057.200000000008,0.2205323193916349,-0.0368625944976526,285.0,0.0,-0.0557775483661122,2029.2,0.0202788339670468,-0.0610958841414068,22171.2,0.467680608365019,0.033256750050205,4737.0,0.008871989860583,-0.0922391458665305,2255.3,0.0063371356147021,-0.0387823994760656,1925.3,0.0240811153358681,-0.0379678726050235,2931.3,0.214828897338403,-0.0424963485258096
40,1324.0,917,69,0.9504666188083274,0.6156046067244553,1,4898.93504531722,285.392749244713,2107.6631419939577,6324.58836858006,7115.296827794562,2827.426737160121,572.3481873111782,2149.635951661631,12845.0,0.2885196374622356,-0.0116314771078639,394.7000000000001,0.134441087613293,-0.0348420928200403,2972.7,0.2930513595166163,-0.02032798125949,9406.1,0.1487915407854985,-0.0427361717814848,11563.3,0.263595166163142,-0.0308563427282038,4898.200000000001,0.2039274924471299,-0.0177793412276394,1111.4,0.0,-0.0438900416077531,3650.5,0.3474320241691843,-0.0124970524689394
41,1064.0,402,147,0.9341527655838456,0.6697658129797581,0,7610.950187969925,262.7236842105263,1776.8157894736842,5393.206766917293,5380.354323308271,1796.390037593985,397.3815789473685,1669.829887218045,22053.800000000007,0.4426691729323308,0.0500472843807124,328.70000000000005,0.0112781954887218,-0.0433996862644294,2495.4,0.1569548872180451,-0.0431970869842618,7874.700000000001,0.0310150375939849,-0.0574392564539624,9793.4,0.1334586466165413,-0.0575843627014948,3386.0,0.0451127819548872,-0.033582365300201,664.0,0.0,-0.0477878897712669,3123.6000000000004,0.2218045112781954,-0.0476348089276422
42,790.0,790,150,0.9415971394517284,0.6060544083528704,0,9672.144303797468,338.17215189873417,2050.2962025316456,8072.764556962025,8942.546835443038,1931.5278481012656,5881.532911392405,2454.306329113924,26015.1,0.4784810126582278,0.0969245669785641,409.0,0.2354430379746835,-0.0149178185074616,3000.1,0.310126582278481,-0.0242933465364867,17674.7,0.2683544303797468,-0.0151389093121582,16084.800000000005,0.4544303797468354,-0.0027062601898285,3391.0,0.0,-0.03151106553613,14249.1,0.5645569620253165,0.0743862176170113,4519.1,0.4367088607594936,0.0098149488091486
43,1139.0,254,253,0.9097444089456868,0.8254641637341164,0,3675.57594381036,240.3116769095698,1677.052677787533,5613.833187006146,8655.019315188762,1925.640035118525,585.3906935908692,1831.3318700614575,9683.2,0.286215978928885,-0.0394540629961255,303.0,0.0105355575065847,-0.0518602401719253,2287.6000000000004,0.0500438981562774,-0.0500929957204304,8257.4,0.0333625987708516,-0.0539563779756236,15131.6,0.3880597014925373,-0.0071358255986849,3092.4000000000005,0.0,-0.0316013098992455,1027.6,0.0,-0.0435994849716879,3346.2,0.2686567164179104,-0.0358074941826102
44,1086.0,331,95,0.9610619469026548,0.7155304339401763,0,5859.367403314917,278.1777163904236,1679.3821362799265,3596.569981583794,14742.941068139964,1873.8333333333333,768.5331491712707,2455.7780847145486,18953.900000000005,0.3057090239410681,0.0102114239155086,347.0,0.0322283609576427,-0.0375657745317389,2340.0,0.0874769797421731,-0.0499319769541075,5187.0,0.0046040515653775,-0.085801533240713,34506.5,0.5119705340699816,0.0866529275086651,3826.0,0.0883977900552486,-0.0323953675266567,1954.0,0.0386740331491712,-0.0395194979911942,5630.5,0.356353591160221,0.0099227302518893
45,1107.0,272,274,0.9567847882454624,0.6927704735960152,0,4911.9530261969285,223.3279132791328,1766.1129177958446,5912.857271906052,15668.012646793137,1570.5962059620597,1487.2032520325204,2873.3035230352302,15795.6,0.3008130081300813,-0.0113354120435085,338.0,0.038843721770551,-0.0582716269708823,2785.9999999999995,0.1300813008130081,-0.0439368997773661,12955.399999999994,0.1418247515808491,-0.0492358891539157,42980.0,0.4444444444444444,0.1009043113827877,2863.8,0.0,-0.0370431784392646,3904.0,0.2303523035230352,-0.0235092034166699,6780.6,0.4290876242095754,0.0404994741787059
46,474.0,623,482,0.9221789883268484,0.478599172873349,1,8387.73206751055,296.36708860759495,2471.7299578059074,25072.550632911392,9809.710970464135,2553.1350210970463,4606.666666666667,3701.9641350210977,13395.3,0.6835443037974683,0.0677134631285092,381.4,0.1139240506329113,-0.0306992693534937,2813.6,0.5063291139240507,0.004837347821311,36386.5,1.0,0.2532250927708362,15587.8,0.379746835443038,0.0106530184381558,3142.2999999999997,0.050632911392405,-0.0219834967088876,6849.4,0.820675105485232,0.0459851695701895,5116.4,0.8987341772151899,0.1011849821967116
47,762.0,932,554,0.9465838509316772,0.6606697783142017,0,7790.339895013123,402.2755905511811,2508.6561679790025,7264.286089238845,6056.646981627297,2178.3569553805773,565.3057742782153,2372.458005249344,14302.8,0.610236220472441,0.0541271048729389,551.9,0.468503937007874,0.0092812900816085,3013.1,0.6036745406824147,0.0073897920165896,8305.7,0.0629921259842519,-0.027901806223142,7651.0,0.0,-0.0471655945679115,2870.0,0.0,-0.0277278381051518,730.8,0.0,-0.0440469301533101,3082.9,0.5144356955380578,0.0038209302178208
