cell_id,size,x,y,solidity,eccentricity,memref,DAPI,Opal_480,ICOS,CD4,CD8,FOXP3,CD3,Unstained,DAPI_local_90,DAPI_ratio_pixels,DAPI_otsu3,Opal_480_local_90,Opal_480_ratio_pixels,Opal_480_otsu3,ICOS_local_90,ICOS_ratio_pixels,ICOS_otsu3,CD4_local_90,CD4_ratio_pixels,CD4_otsu3,CD8_local_90,CD8_ratio_pixels,CD8_otsu3,FOXP3_local_90,FOXP3_ratio_pixels,FOXP3_otsu3,CD3_local_90,CD3_ratio_pixels,CD3_otsu3,Unstained_local_90,Unstained_ratio_pixels,Unstained_otsu3
448,846.0,1041,214,0.7840593141797961,0.8438788739123753,1,6501.934988179669,414.871158392435,2951.271867612293,13840.39952718676,4706.3427895981085,1647.373522458629,765.0236406619385,2374.399527186761,9884.0,0.6643026004728132,0.05487540615779,503.0,0.9940898345153664,0.1396322039222431,3511.5,0.9598108747044918,0.0358429328482564,22736.0,0.793144208037825,0.1418707951162816,9791.5,0.3735224586288416,-0.018557932115869,2084.5,0.1028368794326241,-0.0130118085337878,1326.0,0.7281323877068558,0.0286991102182312,3068.0,0.8723404255319149,0.084360205329397
449,1086.0,801,474,0.9644760213143873,0.7337277835260777,0,4645.790976058932,345.7403314917127,3463.0451197053408,4319.860036832412,1961.2025782688768,2473.0202578268877,158.11694290976058,2041.0386740331492,8622.0,0.4162062615101289,0.0051980693597829,438.0,0.8637200736648251,0.078937887064717,5286.0,0.9622467771639044,0.0560049803640365,7252.0,0.1620626151012891,-0.0430479091734017,2631.0,0.0,-0.0653346797444215,4239.0,0.4907918968692449,0.0117222238609354,301.0,0.0156537753222836,-0.0235079175453969,3325.0,0.7486187845303868,0.0530469559255259
450,1012.0,526,279,0.8686695278969957,0.8619851115335397,1,8955.612648221344,356.1106719367589,4646.365612648221,4569.687747035573,8773.867588932806,3487.3557312252965,370.697628458498,2812.3804347826085,13234.4,0.8310276679841897,0.1205449720512082,417.0,0.9901185770750988,0.0880426635748541,5173.9,1.0,0.1026236027862435,4981.6,0.0,-0.0381954723431956,14866.1,0.6966403162055336,0.0507520361786934,3838.0,1.0,0.0421088352086605,453.0,0.16699604743083,-0.0052214069605593,3260.3999999999996,1.0,0.1255006249795799
451,1043.0,933,379,0.9756782039289056,0.6810723729576443,0,3842.599232981783,486.1543624161074,2514.110258868648,3255.5973154362414,1345.1035474592522,1119.7286673058486,94.31351869606902,1333.705656759348,7586.000000000005,0.2876318312559923,-0.0162983374242109,593.8000000000001,1.0,0.2022162285259942,3161.8,0.8638542665388304,0.018620318943531,4508.8,0.0,-0.0637192255062398,1932.4000000000003,0.0,-0.0758329081261416,1481.6,0.0,-0.0288185505472919,122.0,0.0,-0.0289963841444241,1686.6,0.2790028763183125,-0.0133942442692703
452,1005.0,491,798,0.9481132075471698,0.6819831147759936,0,7012.745273631841,264.7452736318408,2838.894527363184,14885.556218905473,1953.6756218905473,1390.7601990049752,694.6,2212.486567164179,14596.0,0.5691542288557214,0.0685465946133133,390.0,0.5174129353233831,0.0078272129120639,4739.6,0.6169154228855721,0.031415664982003,29873.8,0.7044776119402985,0.1621710124945221,3159.0,0.0,-0.0654629378703515,2358.0,0.2825870646766169,-0.0206992152457992,1518.0,0.5771144278606966,0.0226411626344086,3864.4,0.6477611940298508,0.06915139826359
453,2232.0,936,204,0.9542539546814878,0.8405220812576134,1,4464.2172939068105,403.201164874552,2982.6500896057346,9247.855734767025,3937.441308243728,1396.720430107527,170.49955197132616,1891.6505376344087,9822.0,0.3646953405017921,0.0003384803930738,479.0,0.9977598566308244,0.1293863799381492,3926.8,0.9408602150537636,0.0370791232904201,18504.300000000003,0.571236559139785,0.0526692064512387,6756.300000000001,0.1711469534050179,-0.0316598896756683,2064.9,0.0909498207885304,-0.0205206636415168,275.9000000000001,0.0152329749103942,-0.0224427468734343,3069.8,0.6406810035842294,0.0390146305076468
454,776.0,575,592,0.8443960826985855,0.8827827357683431,1,4099.177835051546,434.87628865979383,2538.3775773195875,3060.5038659793813,1484.8827319587629,1463.5476804123712,290.85309278350513,1423.1559278350514,7560.5,0.3595360824742268,-0.0094313370476515,522.0,1.0,0.157195970618783,3234.5,0.8054123711340206,0.0195763650551387,4065.0,0.0,-0.0675085515129769,2373.0,0.0,-0.0734510933066018,1844.0,0.0064432989690721,-0.0185187089276123,392.5,0.0219072164948453,-0.0120897541153974,1946.0,0.3981958762886597,-0.0049920020115488
455,1298.0,227,129,0.900763358778626,0.8344120693746752,1,5353.51001540832,321.32896764252695,3968.815870570108,3747.345916795069,10666.48690292758,2776.095531587057,398.2573189522342,2365.6217257318954,8029.3,0.6463790446841294,0.0241392704985633,368.0,0.9591679506933743,0.0575056097607787,4907.0,0.9992295839753468,0.0759305506616675,5018.2,0.0,-0.0541679270434093,14945.8,0.9322033898305084,0.0830019648498378,3659.0,0.7989214175654854,0.0208014987107054,597.3,0.3266563944530046,-0.002850680896582,3157.4,0.8805855161787365,0.0835356889425038
456,563.0,849,950,0.9623931623931624,0.8571950815829595,0,8305.325044404974,307.53463587921846,4563.46891651865,8406.658969804617,2549.840142095915,3687.758436944938,183.76554174067496,3072.158081705151,13701.2,0.7726465364120781,0.1031408503346797,350.0,0.9271758436944938,0.0453946951310083,5756.6,1.0,0.0993577675370779,10878.0,0.8206039076376554,0.0363305298471325,3143.4,0.0,-0.0553043903427407,5018.4,1.0,0.0481123313807237,304.8,0.0,-0.0213015864631677,3795.4,1.0,0.1499020571534051
457,588.0,7,674,0.9318541996830428,0.908678427518662,0,8600.22619047619,345.45238095238096,4776.501700680272,8599.260204081633,6286.406462585034,3124.528911564626,453.9200680272109,3015.8979591836733,13836.9,0.8044217687074829,0.111033504923889,397.0,0.9965986394557824,0.0786850771092019,6071.8,0.9914965986394558,0.1077505022083785,13223.800000000008,0.7312925170068028,0.0400714492270881,9892.1,0.6054421768707483,0.0083660987089771,4147.900000000001,0.7857142857142857,0.0312395736628509,741.6000000000001,0.5476190476190477,0.0019375125722331,4077.9,0.8758503401360545,0.1446174317052107
458,1081.0,77,745,0.8875205254515599,0.8401351047727155,1,5640.757631822386,368.2118408880666,2638.5522664199816,14103.7335800185,2998.1748381128587,1151.699352451434,959.2062904717852,1959.982423681776,9331.0,0.6086956521739131,0.031827088088063,427.0,0.9944495837187788,0.0986670436901375,3262.0,0.7964847363552267,0.0235228918289793,24736.0,0.8149861239592969,0.146985567435049,4088.0,0.001850138760407,-0.0476648392399744,1450.0,0.0,-0.0278607995768121,1683.0,0.7437557816836263,0.0454029940728417,2803.0,0.7298797409805735,0.0454331807657125
459,1626.0,1038,570,0.9514335868929198,0.8029782002723379,0,7397.261377613776,302.08671586715866,3294.4932349323494,4309.485854858549,2659.3708487084873,1845.1445264452643,110.86654366543664,1718.959409594096,16578.600000000006,0.5885608856088561,0.0788376797214906,377.0,0.8118081180811808,0.0406116222494808,4481.5,0.932349323493235,0.0493646350631268,6671.5,0.1070110701107011,-0.0432494082891415,3605.5,0.0,-0.0534380047207428,2958.0,0.2503075030750307,-0.0070871506749269,163.0,0.0,-0.0275724680180269,2327.5,0.6968019680196802,0.0227934086364921
460,730.0,466,430,0.9517601043024772,0.8839391920558203,0,4824.695890410959,338.4917808219178,4202.317808219178,4114.617808219178,10537.150684931506,3104.5616438356165,287.77671232876713,2584.820547945206,7527.2,0.5561643835616439,0.0099862321462091,387.1,0.9849315068493152,0.0725739268629656,4673.0,1.0,0.0851296972420193,4599.5,0.0,-0.0470343562669869,15118.5,0.9753424657534246,0.0807980964997019,3545.2,0.9931506849315068,0.0306414110035833,345.0,0.0013698630136986,-0.0123543889932243,3063.0,1.0,0.1041254712281801
461,1467.0,1009,567,0.9489003880983182,0.8411299056340638,0,5409.6203135650985,272.2304021813224,2812.0238582140423,4704.174505794138,2383.9700068166326,1363.1629175187456,152.10020449897752,1336.815269256987,13449.0,0.3899113837764144,0.0256409913570575,374.0,0.5923653715064758,0.0143988797685007,5016.0,0.6789366053169734,0.0303570561040476,8717.600000000008,0.2665303340149966,-0.0355833181476325,4713.200000000001,0.0552147239263803,-0.0581307907666797,2695.2000000000003,0.2419904567143831,-0.0215259514576032,230.4000000000001,0.0013633265167007,-0.0240254864409481,2587.2000000000007,0.3912747102931152,-0.0131021521691727
462,988.0,765,49,0.9105990783410138,0.1036669382578773,1,6365.016194331984,330.19736842105266,4413.215587044534,4313.438259109312,6095.337044534413,3253.577935222672,370.63663967611336,2408.3937246963565,11463.3,0.6214574898785425,0.0512109485556145,382.0,0.9817813765182186,0.0652917386269119,4937.8,1.0,0.0934383202899394,4819.3,0.0,-0.0431726402159014,8051.500000000001,0.5384615384615384,0.0051103065600724,3637.9,0.998987854251012,0.0351055160749429,539.0,0.3765182186234818,-0.0052266533074311,2916.3,0.972672064777328,0.0875533480599621
463,1005.0,738,647,0.9672762271414822,0.5684738856669788,0,2215.270646766169,312.2746268656716,2213.233830845771,7050.751243781095,1099.8378109452735,1243.908457711443,175.1233830845771,1489.960199004975,4111.2,0.0646766169154228,-0.0598517199907352,487.0,0.5900497512437811,0.0495562324325475,3067.4,0.6477611940298508,0.0067668568617094,15378.2,0.4169154228855721,0.0099945538148217,1689.6,0.0,-0.0800121968238545,1785.8000000000002,0.0368159203980099,-0.0250984765409531,345.0,0.0746268656716417,-0.0220449979604664,2373.6000000000004,0.5492537313432836,0.0012830563361802
464,855.0,697,378,0.963923337091319,0.4850126014937815,0,2686.127485380117,287.1637426900585,2173.465497076023,2385.898245614035,3664.244444444445,1221.961403508772,149.2280701754386,1171.888888888889,4571.6,0.1040935672514619,-0.0472498347907045,337.6,0.7637426900584795,0.0275098020764341,2740.2000000000003,0.6339181286549708,0.0052001258303204,3569.6,0.0,-0.0806115061670576,6712.2,0.1602339181286549,-0.0363151202894311,1417.0,0.0,-0.0257559479828713,259.6,0.0,-0.024272551759102,1597.8000000000002,0.1871345029239766,-0.0285940158144947
465,1473.0,648,287,0.8889559444779722,0.9558734714968063,1,11586.665308893414,311.86354378818737,5694.306856754922,4946.117447386287,5238.6347589952475,4206.5580448065175,438.72165648336727,3120.7291242362526,18634.6,0.8282416836388323,0.1909617545335996,369.0,0.9049558723693144,0.0491953166489792,6541.4,1.0,0.1439087638825167,5475.4,0.0,-0.0308840282264487,7537.999999999997,0.2654446707399864,-0.0094877625797422,4933.0,1.0,0.063654094894746,609.0,0.5084860828241684,0.0006301223319025,3752.0,1.0,0.1544644319919456
