cell_id,size,x,y,solidity,eccentricity,memref,DAPI,Opal_480,ICOS,CD4,CD8,FOXP3,CD3,Unstained,DAPI_local_90,DAPI_ratio_pixels,DAPI_otsu3,Opal_480_local_90,Opal_480_ratio_pixels,Opal_480_otsu3,ICOS_local_90,ICOS_ratio_pixels,ICOS_otsu3,CD4_local_90,CD4_ratio_pixels,CD4_otsu3,CD8_local_90,CD8_ratio_pixels,CD8_otsu3,FOXP3_local_90,FOXP3_ratio_pixels,FOXP3_otsu3,CD3_local_90,CD3_ratio_pixels,CD3_otsu3,Unstained_local_90,Unstained_ratio_pixels,Unstained_otsu3
11,1712.0,1312,1016,0.9661399548532732,0.4106519782629355,0,4535.252920560748,613.1378504672897,5159.48773364486,6270.1413551401865,10103.932827102804,3716.46261682243,9.347546728971963,3971.9351635514017,14273.3,0.2967289719626168,-0.0189468750827786,697.0,0.9824766355140186,0.0545442207554787,5672.0,1.0,0.1272689394086108,7217.9,0.9217289719626168,0.0195043492334658,14226.4,0.451518691588785,0.0026019861915755,4368.0,0.9976635514018692,0.0949104931409305,67.0,0.0221962616822429,-0.0287855698350794,4674.6,0.9667056074766356,0.0511941055758912
12,841.0,692,285,0.9272326350606396,0.5701106204568784,0,15778.598097502972,525.9631391200951,4668.802615933412,4035.347205707491,18890.406658739597,3788.711058263971,108.92627824019024,4459.060642092747,33233.0,0.7705112960760999,0.1907075065264968,607.0,0.8692033293697978,0.0242962293095402,5501.0,1.0,0.0940674293124306,5277.0,0.1759809750297265,-0.0145964236273366,30010.0,0.8323424494649228,0.1374817711513838,4605.0,0.9988109393579072,0.0995504290115581,240.6,0.6016646848989299,0.0182743221834547,5889.0,0.8977407847800237,0.0763958996956773
13,696.0,697,596,0.9613259668508288,0.773329531231897,0,11122.30603448276,460.42528735632186,3456.692528735632,2820.0416666666665,18119.55747126437,2439.227011494253,78.3103448275862,3748.0316091954023,22589.0,0.6479885057471264,0.1038817426900641,596.0,0.4482758620689655,0.0015558227294663,4613.0,0.4439655172413793,0.0120517254625233,4670.0,0.0847701149425287,-0.033140797458737,22995.5,1.0,0.1256485858901089,3066.0,0.6163793103448276,0.012883930599785,210.4000000000001,0.4597701149425287,0.0038055445782543,4676.5,0.8275862068965517,0.039610290874872
14,1849.0,1261,1026,0.9803817603393424,0.3743109585875669,0,3429.249864791779,561.7025419145484,4443.308274743104,5038.503515413737,8433.362358031369,3211.2001081665767,11.140075716603569,3537.1254732287725,10274.6,0.2509464575446187,-0.0395704869230294,652.0,0.918334234721471,0.036697132430447,5575.2,0.8301784748512709,0.0788096756626364,6748.2,0.5608436992969172,0.0007107604682801,13078.000000000002,0.2742022714981071,-0.0230426796830608,4175.2,0.8150351541373716,0.0624615490361297,68.0,0.0281233098972417,-0.0279384389335521,4516.4,0.7501352082206598,0.0286989071526603
15,1592.0,182,173,0.9493142516398332,0.6874699375385831,1,4672.980527638191,364.4717336683417,3802.269472361809,3652.4510050251256,7848.076633165829,3129.0540201005024,59.9893216080402,3078.8222361809044,11992.0,0.3574120603015075,-0.016378671773361,482.0,0.125,-0.0317382625196593,4337.8,0.875,0.0354346974921719,4204.9,0.0345477386934673,-0.0204390451377107,10087.5,0.1212311557788944,-0.0320273092651424,3853.7,0.949748743718593,0.0571859669883438,130.0,0.4108040201005025,-0.0048527839754063,3885.8,0.5037688442211056,0.0049882528483576
16,1551.0,780,579,0.9527027027027029,0.6187411290796669,1,4212.284332688588,338.95615731785944,2981.399097356544,2582.4945196647323,15172.798839458414,2309.092843326886,44.40232108317215,3251.8536428110897,10310.2,0.3636363636363636,-0.024969262415369,453.0,0.0915538362346873,-0.0405916894282236,3535.0,0.2656350741457124,-0.0201083280850162,3351.0,0.0012894906511927,-0.0367655345763373,22984.0,0.8007736943907157,0.080413355215962,2886.0,0.5776918117343649,0.0045264604201326,110.5,0.2759509993552547,-0.0122190413123004,4345.0,0.6163765312701482,0.0139401596531682
17,482.0,1023,344,0.8860294117647058,0.4188369034090847,0,14788.172199170123,479.5103734439834,4631.203319502075,6532.645228215768,6834.504149377593,3064.358921161826,9.020746887966803,3630.2655601659753,26382.6,0.7904564315352697,0.172239059104761,540.0,0.7074688796680498,0.0081779900048519,5390.9,0.9771784232365144,0.0915233264346082,8580.800000000001,0.8838174273858921,0.0235099015806938,9866.900000000003,0.0995850622406639,-0.0475865018689253,3850.500000000001,0.921161825726141,0.0530311215102964,78.10000000000001,0.0414937759336099,-0.0289400121039854,4293.200000000001,0.8900414937759336,0.0335175779032011
18,1855.0,1180,986,0.9312248995983936,0.5706425313744043,1,3857.88409703504,582.0431266846361,4909.4167115902965,6400.443126684636,6830.211320754717,3694.1741239892185,18.81024258760108,3814.962264150944,8891.000000000002,0.3212938005390836,-0.0315777549128246,695.0,0.9164420485175202,0.0437549342243706,6438.400000000001,0.9568733153638814,0.1103482396282087,8905.0,0.6684636118598383,0.0214926268186409,9196.0,0.0479784366576819,-0.0476524004094113,5569.6,0.9455525606469004,0.0934790826449308,86.0,0.0835579514824797,-0.0243135963669182,5230.200000000001,0.7692722371967655,0.0430729974274894
19,1400.0,1115,497,0.8985879332477535,0.761736498515105,1,4047.2135714285714,268.05071428571426,2737.5057142857145,2815.882857142857,5803.481428571428,1813.2821428571428,64.83214285714286,1935.9842857142855,9011.4,0.3235714285714285,-0.0280473328498438,363.0,0.0021428571428571,-0.0651945496059284,3654.1,0.3035714285714285,-0.0366110267162382,4600.700000000003,0.0442857142857142,-0.033204256824325,8726.5,0.0278571428571428,-0.063413570330712,2725.1000000000013,0.325,-0.027315470121884,143.0,0.4221428571428571,-0.0025641160883067,2929.0,0.0857142857142857,-0.0541373072151024
20,788.0,693,312,0.9459783913565426,0.7002243992732223,1,13763.662436548224,476.7284263959391,4700.657360406091,5208.019035532995,6399.166243654822,3628.02538071066,16.360406091370557,4052.30076142132,30087.60000000001,0.7639593908629442,0.1531350507020255,536.0,0.6789340101522843,0.0072127065044896,5497.3,0.9911167512690356,0.0962228352582104,5957.6,0.6243654822335025,0.0032974015016097,9254.700000000004,0.0850253807106599,-0.0542693059418537,4339.0,0.9974619289340102,0.0892308812912247,74.5,0.0532994923857868,-0.0254713640872539,4794.3,0.950507614213198,0.055351878759704
21,857.0,619,296,0.9185423365487674,0.7292208566770033,0,14621.785297549592,569.3173862310385,4998.855309218203,4699.254375729288,4023.012835472579,3233.3617269544925,5.479579929988331,3689.0,37862.5,0.6347724620770129,0.1691364466332809,632.4,0.9929988331388564,0.039339340729021,5747.8,1.0,0.1163999750384466,5361.8,0.3220536756126021,-0.0044658495826003,5402.599999999999,0.0011668611435239,-0.0907452651114075,3850.0,1.0,0.0638848114334013,58.70000000000002,0.0116686114352392,-0.0306135314603079,4366.4,0.9369894982497082,0.0365562472515391
22,1045.0,761,556,0.8946917808219178,0.746294472160387,1,4188.62009569378,475.4411483253588,3554.5904306220095,3584.468899521531,10776.50909090909,2291.842105263158,46.75885167464115,2949.445933014354,7703.0,0.3425837320574162,-0.0254105288619046,563.0,0.5751196172248804,0.0067660451337122,4202.0,0.6784688995215311,0.0186758476552547,4657.4,0.0842105263157894,-0.0214763855741736,19982.000000000004,0.4535885167464115,0.0129265991784856,3118.6,0.4497607655502392,0.0034185843644054,132.0,0.24688995215311,-0.0111053690100939,3718.2,0.4401913875598086,-0.0017051251415306
23,713.0,1143,316,0.9468791500664012,0.6735971066856148,0,10182.011220196351,470.5722300140253,4412.190743338008,6009.485273492286,7178.42636746143,3294.9817671809255,17.190743338008414,3803.084151472651,25314.7,0.5596072931276297,0.0863480883623546,542.0,0.5960729312762973,0.0050766217085445,4954.8,0.9971949509116408,0.0767041521897969,7529.200000000001,0.8078541374474053,0.0155269923760934,10229.6,0.1093969144460028,-0.0423070057130247,4253.8,0.967741935483871,0.0678421706413156,110.0,0.091164095371669,-0.0250789551805253,4507.800000000001,0.9158485273492286,0.0424584745510709
24,978.0,22,139,0.9495145631067962,0.6432666665682989,1,17752.5490797546,637.120654396728,4578.310838445807,6196.575664621677,9865.490797546012,3147.2811860940697,36.72597137014315,3829.4028629856857,32272.800000000003,0.9498977505112476,0.2275157220529313,711.0,0.9959100204498976,0.0628658043534795,4999.1,1.0,0.0879444319859806,9249.7,0.7004089979550102,0.0183818087509983,15287.4,0.4560327198364008,-0.0010583000948526,3559.3,1.0,0.0583565511507976,119.89999999999998,0.205521472392638,-0.0158468058269644,4321.3,0.99079754601227,0.043820092405747
25,923.0,1214,715,0.8798856053384175,0.7541454228553096,1,7561.988082340195,414.3835319609968,3897.3802816901407,21059.76923076923,14236.926327193933,2420.600216684724,262.6002166847237,3664.48429035753,20797.6,0.4236186348862405,0.0374925812045982,512.8000000000001,0.2914409534127844,-0.0144198037088838,5595.800000000001,0.647887323943662,0.0418702350338412,35412.200000000004,0.9100758396533044,0.2451796048316812,25839.600000000013,0.5926327193932828,0.0660469227172364,3597.6000000000004,0.5297941495124594,0.0116876814950692,455.9,0.9317443120260022,0.0908990567980735,5118.6,0.6825568797399784,0.0352879090218081
26,810.0,366,169,0.916289592760181,0.8372175785217056,0,5534.528395061729,434.9864197530864,3025.464197530864,3320.901234567901,9833.076543209876,2062.088888888889,36.660493827160494,2648.598765432099,10148.1,0.4172839506172839,-0.0003134098313991,512.0,0.3469135802469136,-0.0072709876810942,3510.2,0.1518518518518518,-0.017126725799725,4708.3,0.0839506172839506,-0.0254981703449622,13720.9,0.4975308641975308,-0.0015558862412711,2637.0,0.3333333333333333,-0.0113366154541205,79.0,0.1333333333333333,-0.0158777498453872,3325.0,0.2580246913580247,-0.0172696741395261
27,1991.0,229,198,0.954458293384468,0.6137264637611968,1,3931.154193872426,267.20140632847813,2472.7840281265694,2326.2576594676043,6924.034655951783,2398.911099949774,85.61024610748368,2243.2245102963334,9724.2,0.3239578101456554,-0.0302114892151035,334.0,0.0010045203415369,-0.0654892435536162,3017.0,0.029633350075339,-0.0545230428309378,2973.0,0.0,-0.040675458436826,8790.0,0.0336514314414866,-0.0462121330714461,3205.0,0.6629834254143646,0.0102947641015203,143.0,0.6353591160220995,0.0072554034061832,3095.0,0.1481667503766951,-0.038242008721541
28,1281.0,440,779,0.9502967359050444,0.7064610620944765,0,6661.053864168618,515.7611241217799,3610.190476190476,5142.807962529274,5346.613583138173,2016.4004683840749,27.202185792349727,2419.539422326307,17874.0,0.4113973458235753,0.0206928829467557,575.0,0.9234972677595628,0.0207563212601595,4250.0,0.726775956284153,0.0224379456029146,7082.0,0.5409836065573771,0.0023023443107389,8302.0,0.0437158469945355,-0.0704268771393216,2628.0,0.3692427790788447,-0.0142708149599206,70.0,0.0741608118657299,-0.0203476496728025,3143.0,0.1592505854800937,-0.0291202273552016
29,897.0,199,42,0.9573105656350054,0.5799474107123632,0,9079.733556298774,546.9286510590858,3869.4370122630994,4650.711259754738,5132.056856187291,2608.8439241917504,17.976588628762542,3171.550724637681,24160.20000000002,0.4793756967670011,0.0657939438129106,643.0,0.882943143812709,0.0315708691218201,4780.4,0.7892976588628763,0.0399794934798091,6329.799999999999,0.2341137123745819,-0.0052065700521898,10387.6,0.1092530657748049,-0.0737205038828072,3335.2,0.7480490523968785,0.0237770596664793,83.80000000000001,0.0813823857302118,-0.0247075727179761,4066.0,0.6231884057971014,0.0097856292494531
30,1378.0,838,37,0.9393319700068168,0.5862562398097959,0,5017.311320754717,505.5928882438316,4825.079100145138,5543.994194484761,10974.93541364296,4593.925979680696,14.54644412191582,4713.436139332366,10611.4,0.4259796806966618,-0.009957943923795,625.0,0.7031930333817126,0.0172281339326272,5458.799999999999,1.0,0.1046416551877757,6621.3,0.7438316400580551,0.0084240538088008,15885.6,0.5399129172714079,0.0159726106107787,5675.6,1.0,0.1512629022898783,99.40000000000003,0.0754716981132075,-0.0263286239972042,5487.6,0.997822931785196,0.0895562027242674
31,856.0,592,314,0.9585666293393056,0.4440326112023509,0,8452.133177570093,533.1915887850467,4953.001168224299,4918.068925233645,4653.189252336449,3228.871495327103,16.327102803738317,3435.429906542056,24567.6,0.4392523364485981,0.054091094951706,604.0,0.9287383177570092,0.0268043659039024,5810.5,1.0,0.113297319852446,5597.5,0.4392523364485981,-0.0011269535803975,6381.5,0.0,-0.0810715255405577,3981.5,0.9264018691588785,0.0635964399975661,71.0,0.0514018691588785,-0.025487102881031,4117.0,0.7862149532710281,0.0234376123786567
32,2528.0,1215,58,0.9018908312522298,0.5287615871579191,1,4760.984572784811,377.96677215189874,4154.219936708861,4217.754746835443,22661.16930379747,3184.074762658228,47.701344936708864,4138.508702531645,13351.5,0.3840981012658228,-0.0147376625030802,473.3000000000002,0.149129746835443,-0.0270557370222419,5042.900000000001,0.8397943037974683,0.0592489247299452,6314.3,0.2436708860759493,-0.0118130629631427,32621.000000000007,0.9719145569620252,0.1953661585001069,4393.6,0.8386075949367089,0.060719506424329,134.0,0.2946993670886076,-0.0106599563153549,5361.3,0.9022943037974684,0.0598119098585878
33,802.0,986,268,0.94021101992966,0.7089682723793773,1,13947.134663341643,429.0947630922693,4807.253117206982,12676.93391521197,24152.552369077308,3274.922693266833,321.9476309226933,5545.3503740648375,26236.1,0.7992518703241895,0.1565562528127404,545.9,0.3927680798004987,-0.0093152821504964,5952.0,0.9600997506234414,0.1034354854240464,23284.0,0.9027431421446384,0.1172657371951929,34542.0,0.912718204488778,0.2182601465767973,4531.7,0.8690773067331671,0.0665539377780382,610.3000000000001,0.9326683291770572,0.1189460389521235,7443.7,0.9812967581047382,0.1325958961762035
34,929.0,154,241,0.9626943005181348,0.7679429751519546,0,10537.524219590958,526.578040904198,3680.5005382131326,4184.196986006458,6056.968783638321,2626.0021528525294,21.16146393972013,3161.7793326157157,25612.000000000004,0.5705059203444564,0.0929773305379831,607.0,0.8460710441334769,0.0245095887072165,4435.4,0.7481162540365985,0.0271953758771319,5901.4000000000015,0.1593110871905274,-0.0123251215704362,8699.600000000011,0.0861141011840689,-0.0595223256065376,3793.6,0.6318622174381054,0.0248789945878575,76.90000000000003,0.0731969860064585,-0.023202433157032,4335.6,0.5844994617868676,0.0092800991122518
35,938.0,1179,880,0.9680082559339526,0.6846724446584598,1,9858.441364605544,522.4413646055438,5096.226012793177,10718.263326226011,19140.28678038379,3136.3805970149256,43.353944562899784,4030.9904051172703,15505.9,0.7569296375266524,0.0803144892053692,596.6000000000001,0.8827292110874201,0.0230742395404384,5791.5,1.0,0.1229884251078,25294.9,0.6588486140724946,0.0873783397894409,24601.5,0.9829424307036247,0.1413176417997144,3665.400000000001,0.9893390191897654,0.0576564940524003,112.0,0.2388059701492537,-0.0127144933540171,5337.3,0.8571428571428571,0.0542493718372533
36,1450.0,594,963,0.9306803594351734,0.7986150383981502,1,4802.812413793104,562.0848275862069,5050.2462068965515,5064.367586206897,8312.246896551724,3565.9331034482757,14.66,3629.2620689655178,12620.0,0.3324137931034482,-0.0139576997782295,657.0,0.9475862068965516,0.0368297783956304,6031.700000000001,0.9462068965517242,0.119877266985016,6259.200000000001,0.5565517241379311,0.0011054208908506,10694.6,0.1813793103448276,-0.0249019041811595,4539.200000000001,0.9,0.0852431940994975,76.0,0.0475862068965517,-0.0262749586483931,4515.0,0.8082758620689655,0.033465661549512
37,580.0,1323,341,0.9446254071661238,0.650005619472297,0,12005.012068965518,503.1672413793103,4056.812068965517,5376.812068965517,11132.787931034483,2353.648275862069,101.07758620689656,3433.403448275862,28284.3,0.6603448275862069,0.1203415404539702,573.0,0.8224137931034483,0.016386479919955,5076.1,0.8586206896551725,0.0526579600000349,7588.0,0.5655172413793104,0.0058730180947664,14956.1,0.6827586206896552,0.0183957799058913,3523.1,0.4017241379310345,0.0073878972279923,193.40000000000003,0.6551724137931034,0.0145651104474936,4602.2,0.65,0.0233327720730954
38,1366.0,537,858,0.95324494068388,0.5893889829321319,1,2918.831625183016,564.5519765739385,4641.492679355783,4690.977306002928,4770.994143484627,3237.8491947291363,17.133967789165446,3269.918008784773,8465.100000000002,0.2298682284040995,-0.0490882433116466,663.0,0.9231332357247438,0.0376858328674318,6114.0,0.8411420204978038,0.0922195413242292,6427.5,0.438506588579795,-0.0045921495707953,7448.5,0.0,-0.0792631210896086,4738.0,0.7767203513909224,0.0641730053692207,74.0,0.0578330893118594,-0.0251057867253471,4589.0,0.5805270863836017,0.014874732883738
39,704.0,712,233,0.9424364123159304,0.5163082104731005,0,9548.901988636364,571.640625,4835.504261363636,5970.184659090909,6149.106534090909,3512.3480113636365,8.296875,4002.71875,19325.700000000004,0.6633522727272727,0.0745425160575886,629.0,0.9957386363636364,0.0401454610513532,5676.3,1.0,0.1053470588834586,8414.9,0.6008522727272727,0.0149273034403892,8496.7,0.0596590909090909,-0.0581079334162395,4957.1,0.9502840909090908,0.0818018549379382,67.30000000000001,0.0198863636363636,-0.0292821065689981,4984.1,0.9303977272727272,0.0527867170120026
40,1961.0,1287,400,0.976593625498008,0.2998662021652137,0,3198.634880163182,373.5803161652218,3648.9714431412544,4967.618561958185,5208.343702192758,3128.7536970933197,18.862825089240182,3253.2840387557367,8840.6,0.2932177460479347,-0.0438707588822409,459.0,0.1091279959204487,-0.0285777550606447,4770.0,0.5966343702192759,0.0250620045345594,6716.0,0.4013258541560428,-0.0003708745886444,7047.0,0.0035696073431922,-0.0725494364464676,4163.0,0.901580826109128,0.0571666796588735,70.0,0.0530341662417134,-0.0242887464134025,4169.0,0.6241713411524732,0.0140141622370912
41,465.0,682,264,0.8925143953934741,0.7402628346563284,1,13971.270967741935,516.9956989247312,4270.522580645162,4515.193548387097,5125.0,3054.3290322580647,25.853763440860217,3283.9440860215054,28258.4,0.7849462365591398,0.1570063218886017,591.6,0.8709677419354839,0.0211846955845701,5080.2,0.935483870967742,0.0671183775979539,5382.0,0.232258064516129,-0.0072744377773388,6979.400000000001,0.0365591397849462,-0.0738288325779439,3992.2,0.9161290322580644,0.052386982475953,127.0,0.1440860215053763,-0.0209849003115027,4140.6,0.6903225806451613,0.0156003822829171
42,804.0,1155,564,0.9381563593932322,0.5541659910389067,1,4990.837064676617,431.3743781094527,3210.216417910448,4025.419154228856,5714.243781094528,1368.4738805970148,52.690298507462686,1945.9166666666667,11772.1,0.3208955223880597,-0.0104516087272205,491.0,0.3146766169154228,-0.0085242984526534,3798.900000000001,0.3706467661691542,-0.004625729766192,5990.4,0.2126865671641791,-0.0147479159822406,10339.000000000007,0.1057213930348258,-0.0647834434940127,1647.8000000000002,0.0,-0.0558819245731157,96.0,0.2649253731343283,-0.0083022277847529,2479.8,0.0223880597014925,-0.0536234481974408
43,1750.0,1223,1001,0.9727626459143968,0.3270911979269368,0,4536.578285714286,657.7302857142857,6051.921714285714,7159.867428571429,8021.296,4411.0542857142855,2.0108571428571427,4563.469142857143,14800.8,0.292,-0.0189221610312843,749.2000000000003,0.9988571428571428,0.0700169602582532,6830.0,1.0,0.1876542145044126,8153.1,1.0,0.0330806988700149,10436.600000000002,0.1582857142857142,-0.0293682458687042,5190.500000000001,1.0,0.1395185253091828,56.0,0.0022857142857142,-0.0322528144409937,5279.0,0.9977142857142856,0.0817975501051344
44,1476.0,1234,161,0.8918429003021148,0.6325927903643519,1,4521.344173441735,455.2730352303523,4507.909214092141,5890.480352303523,12526.680894308944,4428.301490514905,64.86924119241192,4523.3556910569105,9712.0,0.4302168021680216,-0.0192062311489942,607.5,0.4925474254742547,-0.0002319122205578,5455.5,0.9119241192411924,0.0831808062769565,7651.0,0.758130081300813,0.0137110936778595,21782.5,0.6815718157181572,0.0397932126810853,5358.5,1.0,0.1406261744518595,148.0,0.4146341463414634,-0.0025465837937561,5328.5,0.9850948509485096,0.0797222512381349
45,1821.0,155,1020,0.9816711590296496,0.3053664036279682,1,5551.870950027457,462.0796265788029,3982.6567819879183,3937.4629324546954,4692.894563426688,3160.882482152663,38.185063152114225,3018.7759472817133,13045.8,0.42888522789676,9.976365470593109e-06,567.0,0.4947830862163646,0.0021298474423326,4831.0,0.8171334431630972,0.0476403480521631,5112.0,0.1378363536518396,-0.0160900418962433,6646.0,0.0,-0.080462015522747,4036.0,0.8319604612850082,0.0592300529206642,99.0,0.2229544206479956,-0.0151572539451256,3863.0,0.6024162548050521,0.0018817140259047
46,1659.0,77,669,0.9753086419753086,0.5461839354675716,0,3323.355635925256,614.2814948764316,4711.969861362267,5009.736588306208,7662.291139240507,3863.8806509945753,14.90295358649789,3835.290536467752,8939.0,0.2561784207353828,-0.0415450940101205,726.0,0.9752863170584688,0.0549410439369991,5912.2,0.8499095840867993,0.0969882795342896,6626.6,0.5877034358047016,0.0002718052976456,12249.2,0.239300783604581,-0.0348792733123204,5107.2,0.8390596745027125,0.104377966917319,69.30000000000007,0.0440024110910186,-0.0261601412634698,4940.0,0.7811934900542495,0.0441246955141368
47,1245.0,192,834,0.9673659673659674,0.5187452857444451,0,5471.844176706827,615.6064257028113,5516.457831325301,6165.165461847389,10228.23373493976,4238.832931726907,14.808032128514055,5023.847389558233,17270.3,0.3518072289156626,-0.0014822809128286,908.0000000000008,0.8722891566265061,0.0554007701085396,7547.800000000008,1.0,0.1514228129914271,10738.200000000004,0.5156626506024097,0.0179025197790858,14292.4,0.5116465863453815,0.0045101099782748,5448.200000000001,0.9951807228915662,0.1284581339414236,90.0,0.0634538152610441,-0.0262050001755604,8352.400000000005,0.9726907630522088,0.1056155565566367
