cell_id,size,x,y,solidity,eccentricity,memref,DAPI,CD103,GranzymeB,CD4,CD8,CD20,CD3,Unstained,DAPI_local_90,DAPI_ratio_pixels,DAPI_otsu3,CD103_local_90,CD103_ratio_pixels,CD103_otsu3,GranzymeB_local_90,GranzymeB_ratio_pixels,GranzymeB_otsu3,CD4_local_90,CD4_ratio_pixels,CD4_otsu3,CD8_local_90,CD8_ratio_pixels,CD8_otsu3,CD20_local_90,CD20_ratio_pixels,CD20_otsu3,CD3_local_90,CD3_ratio_pixels,CD3_otsu3,Unstained_local_90,Unstained_ratio_pixels,Unstained_otsu3
11,1015.0,219,342,0.9611742424242424,0.7273462194894944,0,2255.960591133005,5758.986206896552,5194.169458128079,6746.806896551724,8245.799014778326,1169.896551724138,1130.4088669950738,10304.260098522167,8539.6,0.361576354679803,-0.002378684664081185,6527.0,0.8945812807881773,0.023914682369082174,6200.0,0.12512315270935961,-0.0165543874871715,7655.6,0.638423645320197,0.006566824602863508,11013.4,0.9881773399014778,0.08821949260031545,1410.2,0.9842364532019704,0.06886723935817135,1712.6,0.470935960591133,0.0020045926767339704,11402.2,0.9881773399014778,0.03495481388985355
12,1734.0,923,368,0.96440489432703,0.32996885525954417,0,3131.4988465974625,5482.062283737024,7197.92214532872,7265.317185697809,7443.535178777393,1257.1487889273355,1992.5824682814302,10711.916378316033,11960.800000000001,0.37254901960784315,0.03687255964079003,6657.0,0.7289504036908881,0.015908786932264357,8864.6,0.7970011534025375,0.020006439560973616,10892.300000000001,0.5046136101499423,0.018645428058558733,10503.9,0.8154555940023068,0.06462419140326442,1789.7,0.889273356401384,0.08609374226107316,2771.8,0.9653979238754326,0.022899185927015252,12377.4,0.936562860438293,0.04282842624705038
13,1529.0,978,924,0.9646687697160883,0.6227929625750799,0,1837.1085676913015,11021.855461085677,7419.592544146501,10344.084368868542,5733.915631131458,1586.348593852191,1901.911706998038,13336.505559189012,7144.8,0.31916285153695223,-0.021156234356616982,12910.6,1.0,0.17606470417275738,8665.0,0.8927403531720078,0.02405107698785719,12630.2,1.0,0.09036475304855904,7451.2,0.6102027468933944,0.01434274239747238,1986.0,1.0,0.15108876791257475,2885.2000000000003,0.9182472204054938,0.020701799375300825,15112.6,1.0,0.09352063640394037
14,1357.0,504,599,0.9496151154653604,0.6635065485106005,0,2585.396462785556,6693.999263080324,6537.419307295505,8965.721444362565,4777.061164333088,1421.7162859248342,1209.20486366986,10640.837140751659,9436.800000000001,0.35519528371407516,0.012390250674058828,9422.400000000001,0.8054532056005895,0.050945993620419905,8076.200000000001,0.6691230655858511,0.007954787587955786,11507.8,0.8931466470154753,0.058256037885821954,6210.800000000003,0.3102431834929993,-0.013799208333340557,1849.4,0.9145173176123802,0.11858485716679845,2031.6000000000001,0.6101694915254238,0.003914196842082739,12514.4,0.89240972733972,0.041455577621953815
15,1814.0,1050,652,0.969017094017094,0.47343763432985964,0,1602.9773980154355,6298.776736493936,5261.357772877618,8251.208379272326,6021.821940463065,1228.2133406835721,1208.3070562293274,9942.023704520398,6822.0,0.2916207276736494,-0.03165256582240494,8177.0,0.8395810363836824,0.03952007495645957,6634.5,0.21995589856670342,-0.015328457575308943,9611.7,0.912348401323043,0.04161158519549771,7630.0,0.7364939360529217,0.022810325978296686,1673.4,0.9360529217199559,0.08038091931067565,1589.7,0.6890848952590959,0.0038924386703421306,11167.2,0.9470782800441014,0.027958456690398786
16,1367.0,716,360,0.955944055944056,0.6648358629436079,0,2342.716166788588,6857.16825164594,9183.394294074616,9472.806876371616,5335.959765910753,1465.1433796634967,1605.1294806144842,11919.935625457205,8942.900000000001,0.3335771762984638,0.0015106534357835627,8991.800000000001,0.8683247988295537,0.0556632237032651,10731.0,0.9912216532553035,0.05623371666103377,11073.600000000002,0.9619604974396488,0.07006850135975626,6636.4,0.5413313825896123,0.0026385023686289477,1787.0,1.0,0.1271588144695946,2103.0000000000005,0.9209948792977323,0.013509345448452226,13265.2,1.0,0.06616052179782145
17,1525.0,908,540,0.9603274559193955,0.5811194131473708,0,2462.1422950819674,5672.124590163934,5795.260983606558,9190.28393442623,5292.715409836065,1322.64,1438.6616393442623,10014.351475409836,9750.0,0.3442622950819672,0.006864644662062561,6689.8,0.8426229508196721,0.02140350524469309,6636.0,0.31934426229508195,-0.00558676486412879,11038.800000000001,0.958688524590164,0.06348718049818836,6869.200000000001,0.4977049180327869,0.0013666469504151346,1627.6000000000001,0.9613114754098361,0.09902389252221128,1831.0000000000007,0.9265573770491803,0.009475032837390936,11332.2,0.9370491803278689,0.029355419913758313
18,985.0,141,345,0.9452975047984645,0.8143537294045355,0,3977.871065989848,6596.290355329949,7439.9796954314725,7870.602030456853,6555.704568527919,1534.245685279188,1347.7786802030457,11625.293401015228,10029.9,0.5248730964467005,0.07481626175647127,8316.0,0.8274111675126904,0.04812122034055938,9455.2,0.8314720812182741,0.024423064567410002,9054.0,0.9827411167512691,0.03274542910121256,8157.6,0.8284263959390863,0.03851229439289783,1790.2,1.0,0.1408019152821694,1732.6,0.8192893401015229,0.007272503715872472,13128.0,0.9989847715736041,0.06046970143196964
19,1527.0,600,907,0.9757188498402556,0.6396884702784129,0,2106.522593320236,7880.159135559921,6243.656188605108,7891.117878192535,6378.157825802226,1236.060248853962,2011.0936476751801,11058.419122462345,7776.200000000002,0.3372626064178127,-0.009078137627981889,9856.8,0.9377865094957433,0.08523798183896852,8610.8,0.5166994106090373,0.0025947336031658524,10427.2,0.8107400130975769,0.03322334206561067,10499.0,0.6267190569744597,0.03329048495418449,1678.0,0.8428290766208252,0.08193016080532323,2994.0000000000005,0.8172888015717092,0.02334780040957226,13399.4,0.8428290766208252,0.0495208983696252
20,903.0,359,358,0.9271047227926078,0.7410585362362042,0,7929.223698781839,7673.977851605759,6394.170542635659,8161.201550387597,4495.888150609081,1375.8881506090809,1403.9612403100775,10684.91472868217,16054.0,0.6511627906976745,0.2519593009742598,9004.0,0.9900332225913622,0.07927726244162356,7646.6,0.6965669988925803,0.005341045211941384,9129.2,0.9856035437430787,0.03951489238696415,5457.8,0.15171650055370986,-0.02206875963253782,1594.8000000000002,1.0,0.10953685414295772,1606.6000000000001,0.9767441860465116,0.008634076071421797,11473.0,0.9933554817275747,0.04230690718121044
21,1593.0,580,384,0.9731215638362859,0.51427186104111,0,1359.9736346516008,6963.646578782172,6534.72630257376,10040.490269930948,4628.54865034526,1593.2033898305085,1619.6861268047708,10802.770244821093,5915.8,0.27620841180163214,-0.04254666442205681,8690.8,0.9460138104205901,0.058741521683497305,8177.6,0.5875706214689266,0.007905650545994236,11641.6,0.9993722536095417,0.0832925833938443,5595.6,0.21657250470809794,-0.01816709498337518,1876.8,0.9949780288763339,0.15244213335745477,2076.0,0.9466415568110483,0.01386212266267045,12022.0,0.9667294413057125,0.0445832087966411
22,1634.0,819,539,0.9674363528715216,0.5279344967345949,0,1885.4492044063647,5451.39840881273,7490.701958384333,10122.691554467565,6366.004895960832,1315.0495716034272,1132.8353733170134,11445.540391676866,8304.0,0.28457772337821297,-0.01898907589185131,6871.0,0.6829865361077111,0.015022291560067347,9266.1,0.7962056303549572,0.02534855197668745,11667.0,1.0,0.08520744745777964,7799.4,0.8274173806609547,0.03293305635380819,1613.7,0.996328029375765,0.09752528869268062,1601.0,0.5055079559363526,0.0020633985396605534,12965.4,0.9981640146878825,0.05699789053214613
23,875.0,338,368,0.9171907756813418,0.8248567234215267,0,4791.377142857143,7400.060571428571,7298.285714285715,8145.371428571429,4342.053714285715,1365.134857142857,1430.6834285714285,10642.585142857142,10142.2,0.6091428571428571,0.11128654225800871,8649.6,1.0,0.0713582893228844,8207.8,0.9885714285714285,0.02183769104725239,9834.4,0.9245714285714286,0.03914613256083277,5272.6,0.10171428571428572,-0.026593168806484657,1652.6,1.0,0.10741379521576644,1842.4,0.9942857142857143,0.009281682601760134,11824.4,1.0,0.041489339130509756
24,1391.0,972,582,0.9659722222222222,0.5458261165519714,0,1307.6592379583033,6228.723220704529,6674.736879942488,10419.0589503954,7004.985621854781,885.7936736161035,1963.668583752696,12234.012221423436,7704.700000000001,0.2358015815959741,-0.044891970469456505,7917.0,0.8626887131560029,0.037494821536702194,9423.0,0.39108554996405465,0.010460308382156835,12228.0,0.9992810927390366,0.09211127237223724,9502.0,0.7641984184040259,0.05172605438015884,1121.0,0.6829618979151689,0.012775851775143843,2492.0,0.9597411933860532,0.022198464105317013,13548.0,0.9985621854780733,0.07222670424043334
25,1493.0,606,151,0.9449367088607595,0.7818877190577843,0,4458.675150703282,7349.184862692566,8448.510381781647,8843.46014735432,7843.26992632284,1267.8338914936369,2210.6851975887475,12488.914936369725,14888.0,0.4547890154052244,0.09637118351355162,9406.199999999999,0.985264567983925,0.06988746802378046,11009.8,0.9611520428667113,0.04282489440994869,12489.599999999999,0.8774279973208305,0.05540798307292025,12174.199999999999,0.8499665103817816,0.0763807499617023,1831.1999999999998,0.9162759544541192,0.08820333802934588,2994.0,0.9839249832551908,0.028184859031426403,16205.6,1.0,0.07714998217276148
26,1670.0,444,506,0.9766081871345029,0.29072395388991956,0,2210.028143712575,6692.592814371257,5226.889820359282,8007.210179640719,6006.48502994012,1179.4407185628743,1255.7011976047904,9841.464071856288,10659.0,0.27365269461077846,-0.00443788162545615,7826.1,0.9425149700598803,0.050905333062193026,6272.3,0.1317365269461078,-0.015957365952463567,9440.300000000001,0.9197604790419162,0.03592769124209649,7823.0,0.6922155688622754,0.02235925364151406,1504.1000000000001,0.9269461077844311,0.07075157634508869,1706.2000000000003,0.7461077844311377,0.005041025573268798,11150.1,0.8880239520958084,0.02601621366453477
27,1964.0,425,105,0.9795511221945137,0.37698182082387893,0,1987.1532586558044,4419.773421588595,8664.625254582485,7246.517311608961,7360.678207739307,938.9241344195519,1290.9439918533606,10520.252036659878,9117.0,0.29327902240325865,-0.014429582739809724,5941.1,0.29480651731160895,-0.014802079276131974,10898.1,0.9348268839103869,0.046768164723433286,10694.4,0.5371690427698574,0.01820748839007083,10369.0,0.7668024439918534,0.06218729334032255,1356.4,0.5560081466395111,0.0232655775013923,1882.1000000000001,0.6374745417515275,0.00589512717151832,12758.0,0.8309572301425662,0.039126555814290254
28,940.0,183,930,0.9409409409409409,0.5841861785953752,0,2808.559574468085,13609.622340425532,5556.853191489362,8401.031914893618,8680.837234042554,1751.9382978723404,3102.968085106383,13439.997872340426,8055.6,0.46063829787234045,0.02239487327257622,16594.8,1.0,0.250877276573447,6581.5,0.2276595744680851,-0.009936795738799367,9880.1,0.8882978723404256,0.04510169737452521,10626.4,0.9946808510638298,0.1010143580238097,2195.1,1.0,0.183781700591775,4040.0,1.0,0.049809144408583556,15743.1,1.0,0.09551952222048143
29,1591.0,610,716,0.9772727272727273,0.45120083169038055,0,1362.9503456945317,6428.947203016971,5835.187303582652,7860.516656191075,4059.7096165933376,997.9635449402891,1198.3042111879322,9927.917033312382,7888.6,0.22124450031426776,-0.042413215527457554,9488.0,0.7020741671904462,0.04328331480968403,7910.0,0.37460716530483973,-0.004858262145884543,10621.0,0.7152734129478315,0.03251049213080215,5972.0,0.1508485229415462,-0.03489716273879187,1486.0,0.6706473915776241,0.03492192706126143,2040.0,0.5920804525455688,0.003650021855243976,12486.0,0.732872407291012,0.027685995633749544
30,1118.0,36,554,0.9442567567567568,0.647721694021747,0,7904.157423971377,4652.0885509839,4955.681574239714,4509.359570661896,8484.452593917711,666.8425760286225,1091.5026833631484,9277.248658318425,16111.2,0.7710196779964222,0.2508355551296233,5722.900000000001,0.389087656529517,-0.008085828064934963,7124.6,0.17889087656529518,-0.020905879730509183,5395.400000000001,0.025044722719141325,-0.0455541063953155,11590.100000000004,0.9615384615384616,0.09523850907451872,915.0,0.22271914132379247,-0.030452400463253204,1721.6000000000001,0.387298747763864,0.0010617096184995858,11472.800000000001,0.6932021466905188,0.015118764827492526
31,1132.0,585,768,0.956081081081081,0.757126154846811,0,1933.1563604240282,7858.1077738515905,5942.633392226148,10273.636042402826,7391.810954063604,1210.4964664310953,1813.6643109540637,11867.68109540636,8152.0,0.30742049469964666,-0.016850316992108483,9878.699999999999,0.9973498233215548,0.08460047499570947,7029.3,0.465547703180212,-0.002897781748783926,11535.9,0.9973498233215548,0.08872367201832898,8836.5,0.9549469964664311,0.06310293541921133,1593.0,0.9390459363957597,0.07688301718777796,2461.0,0.9558303886925795,0.018563142563048342,13405.6,0.9982332155477032,0.06515125999094853
32,876.0,1205,503,0.9409237379162191,0.8248237058193125,0,2797.213470319635,7689.756849315068,6134.1164383561645,8729.142694063927,6765.292237442923,1335.8995433789955,1769.947488584475,11146.295662100456,7264.8,0.4828767123287671,0.02188621622297296,9818.0,0.9794520547945206,0.07973343467953364,8193.5,0.3698630136986301,0.0005960518849426055,10411.5,1.0,0.05274497866343475,9168.0,0.7488584474885844,0.044676456297400746,1781.5,1.0,0.10164176880631698,2152.0,0.9931506849315068,0.017503674701535882,13574.0,0.9897260273972602,0.05121817581314256
33,1723.0,1020,895,0.9663488502523836,0.40207674492499446,0,2089.251305861869,9770.082994776552,5388.219965177017,7763.998839233895,4428.327916424841,1216.1781775972142,1469.8833430063842,10430.73012188044,9985.9,0.2930934416715032,-0.009852426494581332,11755.0,1.0,0.13987584998631258,6765.0,0.2437608821822403,-0.013013707505984434,8980.8,0.8607080673244342,0.030262127032097796,5727.6,0.20023215322112595,-0.024055766902448733,1495.0,0.951247823563552,0.07800477654930194,1862.8,0.914683691236216,0.010231684163327537,11735.2,0.9733023795705166,0.03739749903438802
34,1434.0,381,25,0.9540918163672655,0.6553146226032378,0,1959.944909344491,5423.145048814505,6649.639470013947,8538.239888423988,4642.027894002789,1283.2740585774059,1378.3179916317993,9782.781032078103,7626.0,0.3200836820083682,-0.015649359898928947,6262.4,0.7782426778242678,0.01420548439041644,8120.4,0.700139470013947,0.010002376587671918,9895.7,0.9560669456066946,0.04829793231513205,5862.8,0.26359832635983266,-0.017770658300409137,1544.0,0.9797768479776848,0.09125174219198534,1836.1000000000001,0.8249651324965133,0.008012617411647223,10933.300000000001,0.8884239888423989,0.02488278942932115
35,1244.0,234,369,0.929745889387145,0.7732703868879921,0,2767.290996784566,6043.269292604502,5258.1591639871385,6946.936495176848,6247.488745980708,1190.765273311897,1081.5120578778135,9641.300643086817,8085.0,0.4405144694533762,0.02054476219557813,7475.500000000001,0.8721864951768489,0.0321333318547124,6274.7,0.1454983922829582,-0.015386819960640466,8291.5,0.6872990353697749,0.011228807425849058,9912.7,0.5337620578778135,0.0294473897563515,1506.4,0.9823151125401929,0.07298742131034494,1497.0,0.4895498392282958,0.0008195889417350541,11643.2,0.792604501607717,0.022150188965945283
36,1357.0,1008,254,0.9509460406447092,0.7719251864164032,0,3060.5445836403833,5632.018422991894,5783.336035372145,7041.436993367723,7248.919675755343,989.599115696389,1860.0368459837878,9805.705232129698,10029.9,0.4185703758290346,0.03369160998791282,6873.8,0.7302873986735445,0.02024403235738348,8220.6,0.3728813559322034,-0.005804349585407723,10572.6,0.4937361827560796,0.013430179448558566,10246.4,0.866617538688283,0.05890037436782278,1385.4,0.7133382461311717,0.033270509638971185,2370.4,1.0,0.019686971054183842,11468.2,0.7877671333824613,0.02532555524393429
37,1458.0,161,515,0.9772117962466488,0.5934823565081845,0,2015.4286694101509,5698.523319615912,6023.797668038409,7548.625514403292,5254.997942386832,1355.477366255144,1061.3422496570645,10086.56035665295,9005.600000000002,0.2956104252400549,-0.013161968162819379,6478.3,0.8978052126200274,0.022166694879037663,7457.9,0.4382716049382716,-0.001416843971674464,9346.8,0.7434842249657064,0.025245044362730423,6479.2,0.43415637860082307,0.00025734229910390205,1637.0,0.9993141289437586,0.1055070842803838,1355.3,0.4732510288065844,0.00033077794348604014,11919.599999999999,0.9519890260631001,0.03075008686195943
38,1535.0,1356,429,0.9263729631864815,0.7117062443959719,0,1699.3439739413682,4308.519869706841,8447.827361563517,7004.728338762215,5184.859283387622,633.771986970684,1441.9368078175896,10446.476221498371,5079.0,0.36416938110749186,-0.02733235709264914,5409.4,0.2671009771986971,-0.01801842943171897,11927.2,0.8501628664495114,0.042812431901863235,9196.800000000001,0.6254071661237784,0.012575057975265896,8423.2,0.4436482084690554,-0.0018054987643709997,827.0,0.10944625407166124,-0.03698163818446515,1996.8000000000004,0.8697068403908795,0.00955440584646268,12513.6,0.9302931596091205,0.03770162457022447
39,1401.0,346,135,0.9511201629327902,0.663584713642925,0,2837.2291220556745,6080.172019985725,6281.12562455389,7750.012847965739,5091.1327623126335,1271.5674518201286,1083.3768736616703,9864.541042112776,8001.500000000001,0.44254104211277656,0.023680157392884177,7322.0,0.8822269807280514,0.03320019301057314,8244.0,0.5574589578872234,0.0032784075795330714,9003.0,0.9271948608137045,0.029936325893722943,7541.0,0.36973590292648106,-0.004562080073008623,1538.0,1.0,0.0889404674126611,1295.0,0.583868665239115,0.0008647823543288247,10819.0,0.9778729478943612,0.026461930134964284
40,1791.0,26,271,0.9797592997811816,0.48348700201261574,0,2507.154662199888,4998.079843662758,5492.007258514796,5910.170854271357,6482.48464544947,1064.1513121161363,1160.5924064768285,8980.702959240647,11465.3,0.3026242322724735,0.008882593515192688,6181.0,0.5360134003350083,0.001916811214592612,7333.0,0.29759910664433276,-0.011119986137196725,6984.0,0.24399776661083195,-0.012922460765203203,9845.0,0.6030150753768844,0.036358830580702634,1363.0,0.8347292015633724,0.04798960073862513,1534.0,0.6197654941373534,0.0027360843152904185,10318.0,0.734785036292574,0.009391180103633934
41,1713.0,1080,134,0.9782981153626499,0.2642340398611566,0,1166.3018096906012,5418.871570344425,6983.890251021599,8574.400467016929,5411.580268534734,1308.5837711617046,2408.0607122008173,10515.419731465267,6039.0,0.23234092235843548,-0.05122916352368864,7027.999999999999,0.6427320490367776,0.014081937744851836,8874.8,0.7098657326328079,0.01610117564265956,10570.0,0.9328663164039697,0.04914028645678645,7811.799999999999,0.4705195563339171,0.004862569385010285,1690.8,0.9462930531231757,0.09624872394604239,2995.6,0.963806187974314,0.03296821251062253,12409.8,0.9013426736719206,0.03903322302443779
42,1604.0,1346,17,0.9834457388105456,0.5250009354912272,0,1363.9432668329177,4926.200124688279,8565.411471321695,8476.439526184538,5872.721321695761,1071.3572319201994,1546.3572319201994,11173.173940149625,6729.000000000001,0.2518703241895262,-0.042368701892633476,6035.4,0.5180798004987531,-0.00016123790291183715,11478.9,0.816708229426434,0.04495789243096915,9933.8,0.9014962593516209,0.0468583040482794,7271.200000000001,0.7593516209476309,0.018425142637591846,1358.7,0.8310473815461347,0.049412289742388815,2121.4,0.8678304239401496,0.012085012542597473,12891.1,0.9189526184538653,0.05173731203813858
43,1322.0,213,618,0.952449567723343,0.6019921395316332,0,3013.7269288956127,6472.842662632375,5329.258698940998,6534.9576399394855,4300.081694402421,1262.8479576399395,1464.2405446293494,8763.73751891074,8684.4,0.434947049924357,0.031592728308330154,7875.6,0.9107413010590015,0.04455233648113255,6724.700000000001,0.2670196671709531,-0.014089525230978395,7980.200000000001,0.5128593040847201,0.001631834465604859,5577.700000000001,0.17322239031770045,-0.027827603672614887,1651.5000000000005,0.9228441754916793,0.08721894832476595,2040.9,0.8668683812405447,0.010094932148761587,10401.0,0.5960665658093798,0.0052006356259921005
44,2570.0,1350,669,0.9801678108314263,0.6075503554147801,0,2930.0268482490274,5653.061089494164,5894.853307392996,6313.74747081712,7322.291828793775,741.7571984435798,1185.9684824902724,9835.47120622568,12132.9,0.36342412451361866,0.02784037106603726,6868.299999999999,0.7867704280155642,0.020852377731834737,7979.699999999999,0.3949416342412451,-0.0037695856540708034,8455.5,0.41945525291828795,-0.0035212164364256393,9746.8,0.8673151750972763,0.06105831540009926,986.0,0.35136186770428013,-0.015661754379352466,1651.1999999999998,0.6334630350194552,0.003351068102543986,11321.1,0.8490272373540856,0.025900465414788604
45,1091.0,839,34,0.9586994727592267,0.4987258976845053,0,1505.5893675527038,5314.219981668194,6332.589367552704,9329.435380384968,4559.674610449129,1090.3648029330889,1494.1329055912008,10212.899175068744,4663.8,0.3373052245646196,-0.03601856736740322,6931.0,0.5994500458295142,0.011056450937212886,7425.0,0.6828597616865261,0.004217424165286726,11366.0,0.8863428047662695,0.06672868827769679,5782.0,0.23648029330889092,-0.020192742461276753,1443.0,0.8102658111824015,0.05316501847148841,2437.0,0.7919340054995417,0.01081936713802198,11731.0,0.8634280476626948,0.033190237869507366
46,1824.0,248,659,0.977491961414791,0.36923065137842365,0,1558.4775219298247,6364.620614035088,5697.2077850877195,7136.241228070176,6199.225877192983,1308.669956140351,1359.2620614035088,9861.688048245614,6868.1,0.2730263157894737,-0.03364753919663657,7865.4,0.8432017543859649,0.04142362735718669,7447.200000000001,0.35635964912280704,-0.007375860921473576,9432.4,0.6721491228070176,0.015638626958399543,8088.0,0.7527412280701754,0.028027935364194678,1743.7,0.8382675438596491,0.09626573973649571,1949.8,0.7719298245614035,0.007550801008858028,11831.4,0.787828947368421,0.026406826438833686
47,960.0,179,623,0.934761441090555,0.7095477635016846,0,2857.639583333333,5966.451041666666,4810.3125,6613.220833333334,5656.122916666666,1181.6322916666666,1240.1635416666666,9026.483333333334,7635.4000000000015,0.471875,0.024595178520726846,7218.1,0.8510416666666667,0.02991250933554976,5634.2,0.05,-0.023558309651315543,7949.1,0.5729166666666666,0.0034549614082494684,8013.5,0.5635416666666667,0.012054788676558514,1437.1,0.975,0.07118426600032904,1645.3000000000002,0.7375,0.004664473797146754,10412.1,0.7322916666666667,0.010275397855303403
