cell_id,size,x,y,solidity,eccentricity,memref,DAPI,CD103,GranzymeB,CD4,CD8,CD20,CD3,Unstained,DAPI_local_90,DAPI_ratio_pixels,DAPI_otsu3,CD103_local_90,CD103_ratio_pixels,CD103_otsu3,GranzymeB_local_90,GranzymeB_ratio_pixels,GranzymeB_otsu3,CD4_local_90,CD4_ratio_pixels,CD4_otsu3,CD8_local_90,CD8_ratio_pixels,CD8_otsu3,CD20_local_90,CD20_ratio_pixels,CD20_otsu3,CD3_local_90,CD3_ratio_pixels,CD3_otsu3,Unstained_local_90,Unstained_ratio_pixels,Unstained_otsu3
432,1050.0,171,108,0.974025974025974,0.43601332790990516,0,436.9085714285714,16872.040952380954,2792.158095238095,8065.812380952381,3711.830476190476,238.44857142857143,1466.8019047619048,13512.92,3216.8,0.010476190476190476,-0.06667138418873246,21396.8,0.8838095238095238,0.09324882980930954,4024.6000000000004,0.14952380952380953,-0.02124065923545325,10107.2,0.7523809523809524,0.017696640639415978,5347.1,0.5685714285714286,0.010701653396397337,383.0,0.13142857142857142,-0.006168010566629753,2296.0,0.6019047619047619,0.009702684138620063,16868.2,0.8133333333333334,0.03203644200094696
433,557.0,1239,163,0.9472789115646258,0.23458968432601196,0,4925.929982046679,6402.254937163375,2541.2100538599643,6413.16157989228,4409.425493716338,301.41831238779173,245.90305206463196,10982.588868940755,19172.70000000001,0.40394973070017953,0.03094150201240929,7422.8,0.0,-0.1064190703969911,3226.8,0.00718132854578097,-0.026879814341588634,7362.4,0.1741472172351885,-0.009554588663248736,6280.4000000000015,0.718132854578097,0.036471694679214545,432.40000000000003,0.27289048473967686,-0.0031548159566565353,470.60000000000014,0.0,-0.052021221457804245,12664.000000000002,0.30700179533213645,-0.007244044998746368
434,344.0,377,876,0.9076517150395779,0.9161971999589524,0,3756.0843023255816,6996.15988372093,7430.694767441861,9843.427325581395,2598.6220930232557,426.7238372093023,329.8255813953488,16131.758720930233,11898.400000000003,0.4127906976744186,0.0055034381757324,8328.699999999999,0.0,-0.09509278794681267,9982.2,0.9912790697674418,0.0829937775682987,12178.5,0.9098837209302325,0.04700845438546286,3649.8999999999996,0.14825581395348839,-0.030421670695483724,1139.2,0.45348837209302323,0.002841237484893403,1250.0,0.05813953488372093,-0.04777842422167094,18675.8,1.0,0.07269090776200743
435,365.0,1254,124,0.9147869674185464,0.6832959888602403,0,3874.619178082192,4965.989041095891,3203.1561643835616,7046.865753424658,5425.868493150685,96.21095890410959,278.6027397260274,12628.816438356165,11677.600000000002,0.4410958904109589,0.008080955696751144,6135.6,0.0,-0.1338099067702363,4116.6,0.2136986301369863,-0.012004955113175841,8657.200000000004,0.3506849315068493,0.0008948164572455675,6810.400000000001,0.9178082191780822,0.07402038324346824,200.0,0.0,-0.012974289278681711,609.0,0.0,-0.050368052213042094,14369.600000000002,0.7287671232876712,0.018311748804370975
436,729.0,156,740,0.9554390563564875,0.60480596433011,0,2614.8106995884773,13258.197530864198,5122.780521262002,8209.448559670782,3963.1865569272977,282.3319615912209,575.9465020576132,16665.260631001373,8798.3,0.3196159122085048,-0.019313331475852888,17215.800000000007,0.6611796982167353,0.024329701319021235,6695.800000000001,0.8532235939643347,0.031131701521022057,10283.800000000001,0.8106995884773662,0.020065115842951314,5603.2,0.6570644718792867,0.019987064579878006,550.0,0.3333333333333333,-0.004068125880887124,1170.4,0.06310013717421124,-0.03533550608909944,20091.4,0.9451303155006858,0.08097291266864914
437,1112.0,1001,309,0.972027972027972,0.6590909358973538,0,716.3003597122303,6101.353417266187,2028.6591726618706,4258.52428057554,3798.1043165467627,244.65827338129498,299.4496402877698,7190.590827338129,2594.3999999999996,0.0008992805755395684,-0.060596064794898014,8613.7,0.0008992805755395684,-0.11215752336627152,3024.8,0.00539568345323741,-0.0383975528462985,5971.6,0.015287769784172662,-0.04508327691977014,6696.4,0.42356115107913667,0.013888718056769944,380.0,0.12140287769784172,-0.005870867205890756,552.4,0.0,-0.04931411386310568,10472.6,0.03507194244604316,-0.06611046289468418
438,402.0,231,953,0.9571428571428572,0.8373226248603597,0,1531.0820895522388,4851.534825870647,2179.905472636816,4889.915422885572,1383.0746268656717,39.68407960199005,22.601990049751244,10576.76368159204,11349.0,0.16666666666666666,-0.04287879659797689,5551.800000000001,0.0,-0.1359926479256494,3762.2000000000007,0.10199004975124377,-0.03499883596409483,6479.400000000001,0.022388059701492536,-0.034672012309166916,2307.4,0.0,-0.0753255298073265,288.5,0.009950248756218905,-0.015679183493540527,183.0,0.0,-0.06331045614005303,11752.000000000002,0.13930348258706468,-0.013544015307030144
439,539.0,1275,249,0.875,0.7699694804155645,0,4371.283858998145,5848.118738404452,2126.844155844156,6205.415584415585,3299.9888682745827,440.85714285714283,504.8534322820037,8749.944341372913,8632.5,0.608534322820037,0.018880831336395246,6809.2,0.0,-0.1169869283335027,2951.8,0.00927643784786642,-0.03619119831084344,7815.0,0.29313543599257885,-0.012980196635492047,4633.2,0.5176252319109462,-0.004512295917082285,667.4,0.6178107606679035,0.0035175369225353068,939.2,0.00927643784786642,-0.03892969566319496,11197.0,0.05380333951762523,-0.04190328910461659
440,651.0,1183,760,0.9143258426966292,0.7965947325473146,0,1351.8586789554531,8895.781874039938,7062.377880184332,7802.870967741936,2500.5314900153608,310.642089093702,1552.9923195084486,14607.039938556067,8032.9000000000015,0.1827956989247312,-0.04677597435297354,11071.0,0.0706605222734255,-0.05886534896750442,9605.0,0.989247311827957,0.07471717957594956,9138.0,0.7557603686635944,0.013360893039276706,2988.0,0.0,-0.03404526149740078,599.0,0.40860215053763443,-0.0027134446911808788,2640.9000000000005,0.6159754224270353,0.014060136855836639,16139.0,0.9861751152073732,0.04902139843412556
441,582.0,201,820,0.9223454833597464,0.5528914253280742,0,4453.697594501718,7341.955326460481,6037.53264604811,10022.958762886597,3461.958762886598,424.9656357388316,1874.250859106529,15001.06529209622,18239.600000000002,0.3711340206185567,0.020672901778762257,9056.3,0.0,-0.08849816893049658,8679.699999999999,0.8694158075601375,0.0516874671169886,11992.5,0.979381443298969,0.04996882106540684,4528.9,0.5240549828178694,0.0014710766212263776,746.8000000000001,0.6134020618556701,0.0027571049616629158,2834.400000000001,0.7353951890034365,0.030301721264233014,17061.3,1.0,0.05513818986402999
442,955.0,492,56,0.9675785207700102,0.44906492192552544,0,2514.3759162303663,3671.0869109947644,2367.205235602094,5049.677486910995,3868.873298429319,225.84502617801047,212.15706806282722,7825.954973821989,8037.2,0.31413612565445026,-0.02149726605352774,5279.2,0.0,-0.15850481351562354,3548.2,0.06910994764397906,-0.03078994710844489,6857.0,0.06910994764397906,-0.03203763084283956,6428.200000000001,0.5308900523560209,0.016503013656421095,399.0,0.1382198952879581,-0.006771108721982463,440.80000000000007,0.0,-0.05372728738307243,10681.0,0.018848167539267015,-0.056247163664917804
443,333.0,117,793,0.919889502762431,0.5146586379692585,0,2594.6186186186187,6334.783783783784,3139.6066066066064,13628.393393393393,1668.2882882882882,85.7987987987988,2468.4264264264266,14782.651651651651,10691.4,0.3003003003003003,-0.019752404298542692,7633.0,0.0,-0.10770580381257563,3980.8,0.14714714714714713,-0.013433002972256664,22127.4,0.7957957957957958,0.10942029489683228,2664.6000000000004,0.024024024024024024,-0.0647893768179428,335.9,0.021021021021021023,-0.01347252643560155,6345.6,0.4864864864864865,0.060340930936624196,16454.2,1.0,0.05174756874779407
444,823.0,927,243,0.9728132387706856,0.6928598431182373,0,1772.3535844471446,6025.1652490887,3118.2004860267316,8783.360874848117,6594.612393681652,172.16767922235724,912.3888213851761,15331.781287970838,7184.1,0.1968408262454435,-0.03763239547388135,8052.200000000001,0.0,-0.11361049781469411,4038.4,0.14580801944106925,-0.013914028580217716,15777.200000000008,0.5419198055893074,0.029528588762026825,10255.4,0.9623329283110571,0.11719525950985046,407.60000000000014,0.11421628189550426,-0.009339648627985586,1983.4,0.2928311057108141,-0.018326288731790895,27664.200000000008,0.6014580801944107,0.060272176170045766
445,800.0,1112,384,0.9626955475330926,0.6605540199029787,0,708.1475,6062.6225,5496.715,11532.08625,4174.6175,4.2875,63.01625,24808.6675,6455.0,0.1025,-0.06077334712316256,9010.700000000003,0.00625,-0.11289615555152947,7582.400000000001,0.8525,0.039534534687422754,17974.2,0.86,0.07485343623752988,5419.6,0.83375,0.02779759073697821,141.90000000000006,0.0,-0.017372961826490573,654.8999999999999,0.00125,-0.06126726807381193,38396.5,1.0,0.20738995892970796
446,846.0,393,308,0.9473684210526315,0.7948892231983099,0,7684.747044917258,5246.8132387706855,3249.771867612293,6191.413711583924,3465.756501182033,77.35460992907801,64.56382978723404,11296.54255319149,21857.2,0.5390070921985816,0.09093143553573232,6353.5,0.0,-0.12845434574966272,4607.5,0.20921985815602837,-0.010957434760178575,7175.5,0.13711583924349882,-0.013211079195169853,5103.5,0.450354609929078,0.0016113698718889097,236.20000000000005,0.0,-0.013876593277869748,441.09999999999997,0.0035460992907801418,-0.061189028448572595,12453.0,0.38652482269503546,-0.002370274344249357
